,density,env,Run,BurnedOut,height,width
1776,0.18,0.077,1776,0.04284919309961046,100,100
1777,0.18,0.078,1777,0.03952355170546833,100,100
1778,0.18,0.079,1778,0.028042624789680313,100,100
1779,0.18,0.08,1779,0.051224944320712694,100,100
1780,0.18,0.081,1780,0.03756906077348066,100,100
1781,0.18,0.082,1781,0.03479236812570146,100,100
1782,0.18,0.083,1782,0.058919803600654665,100,100
1783,0.18,0.084,1783,0.04355108877721943,100,100
1784,0.18,0.085,1784,0.045129334067143645,100,100
1785,0.18,0.08600000000000001,1785,0.0396093326098752,100,100
1786,0.18,0.08700000000000001,1786,0.033424657534246574,100,100
1787,0.18,0.088,1787,0.04409363091997823,100,100
1788,0.18,0.089,1788,0.0418098510882016,100,100
1789,0.18,0.09,1789,0.03904923599320883,100,100
1790,0.18,0.091,1790,0.04662643993417444,100,100
1791,0.18,0.092,1791,0.042540792540792544,100,100
1792,0.18,0.093,1792,0.04721030042918455,100,100
1793,0.18,0.094,1793,0.05443658138268917,100,100
1794,0.18,0.095,1794,0.029850746268656716,100,100
1795,0.18,0.096,1795,0.0568489442338928,100,100
1796,0.18,0.097,1796,0.05058365758754864,100,100
1797,0.18,0.098,1797,0.0353395913859746,100,100
1798,0.18,0.099,1798,0.029496818970503182,100,100
1799,0.18,0.1,1799,0.040131940626717974,100,100
1800,0.19,0.001,1800,0.001026167265264238,100,100
1801,0.19,0.002,1801,0.004789781798829164,100,100
1802,0.19,0.003,1802,0.0015965939329430547,100,100
1803,0.19,0.004,1803,0.0031039834454216243,100,100
1804,0.19,0.005,1804,0.0037413148049171567,100,100
1805,0.19,0.006,1805,0.0037056643726839597,100,100
1806,0.19,0.007,1806,0.0073145245559038665,100,100
1807,0.19,0.008,1807,0.0026441036488630354,100,100
1808,0.19,0.009000000000000001,1808,0.004856988667026443,100,100
1809,0.19,0.01,1809,0.009870129870129871,100,100
1810,0.19,0.011,1810,0.005221932114882507,100,100
1811,0.19,0.012,1811,0.006342494714587738,100,100
1812,0.19,0.013000000000000001,1812,0.004704652378463147,100,100
1813,0.19,0.014,1813,0.014338821030270845,100,100
1814,0.19,0.015,1814,0.005813953488372093,100,100
1815,0.19,0.016,1815,0.009963293130571578,100,100
1816,0.19,0.017,1816,0.009023354564755838,100,100
1817,0.19,0.018000000000000002,1817,0.006918573709419904,100,100
1818,0.19,0.019,1818,0.010160427807486631,100,100
1819,0.19,0.02,1819,0.0076726342710997444,100,100
1820,0.19,0.021,1820,0.011452368558042686,100,100
1821,0.19,0.022,1821,0.014752370916754479,100,100
1822,0.19,0.023,1822,0.009419152276295133,100,100
1823,0.19,0.024,1823,0.014484978540772532,100,100
1824,0.19,0.025,1824,0.00565843621399177,100,100
1825,0.19,0.026000000000000002,1825,0.008817427385892116,100,100
1826,0.19,0.027,1826,0.014136125654450262,100,100
1827,0.19,0.028,1827,0.015306122448979591,100,100
1828,0.19,0.029,1828,0.01827956989247312,100,100
1829,0.19,0.03,1829,0.011960478419136765,100,100
1830,0.19,0.031,1830,0.014644351464435146,100,100
1831,0.19,0.032,1831,0.02074688796680498,100,100
1832,0.19,0.033,1832,0.016604177825388325,100,100
1833,0.19,0.034,1833,0.014675052410901468,100,100
1834,0.19,0.035,1834,0.022667369530838165,100,100
1835,0.19,0.036000000000000004,1835,0.015174506828528073,100,100
1836,0.19,0.037,1836,0.02540650406504065,100,100
1837,0.19,0.038,1837,0.01639344262295082,100,100
1838,0.19,0.039,1838,0.028361344537815126,100,100
1839,0.19,0.04,1839,0.01817264008076729,100,100
1840,0.19,0.041,1840,0.026466009340944473,100,100
1841,0.19,0.042,1841,0.007849293563579277,100,100
1842,0.19,0.043000000000000003,1842,0.02313624678663239,100,100
1843,0.19,0.044,1843,0.0112,100,100
1844,0.19,0.045,1844,0.037987679671457907,100,100
1845,0.19,0.046,1845,0.035211267605633804,100,100
1846,0.19,0.047,1846,0.020585048754062838,100,100
1847,0.19,0.048,1847,0.02779262426509888,100,100
1848,0.19,0.049,1848,0.026873385012919897,100,100
1849,0.19,0.05,1849,0.028662420382165606,100,100
1850,0.19,0.051000000000000004,1850,0.03212435233160622,100,100
1851,0.19,0.052000000000000005,1851,0.025111607142857144,100,100
1852,0.19,0.053,1852,0.017957927142124165,100,100
1853,0.19,0.054,1853,0.02527646129541864,100,100
1854,0.19,0.055,1854,0.026553372278279343,100,100
1855,0.19,0.056,1855,0.015764582238570676,100,100
1856,0.19,0.057,1856,0.029069767441860465,100,100
1857,0.19,0.058,1857,0.023048716605552647,100,100
1858,0.19,0.059000000000000004,1858,0.018404907975460124,100,100
1859,0.19,0.06,1859,0.02336448598130841,100,100
1860,0.19,0.061,1860,0.026515151515151516,100,100
1861,0.19,0.062,1861,0.026870389884088516,100,100
1862,0.19,0.063,1862,0.03444676409185804,100,100
1863,0.19,0.064,1863,0.03503184713375796,100,100
1864,0.19,0.065,1864,0.04345521992580816,100,100
1865,0.19,0.066,1865,0.044752264251465106,100,100
1866,0.19,0.067,1866,0.02377179080824089,100,100
1867,0.19,0.068,1867,0.040474905558553695,100,100
1868,0.19,0.069,1868,0.03515215110178384,100,100
1869,0.19,0.07,1869,0.028032345013477088,100,100
1870,0.19,0.07100000000000001,1870,0.02654867256637168,100,100
1871,0.19,0.07200000000000001,1871,0.0434560327198364,100,100
1872,0.19,0.073,1872,0.037894736842105266,100,100
1873,0.19,0.074,1873,0.027604166666666666,100,100
1874,0.19,0.075,1874,0.03653217011995638,100,100
1875,0.19,0.076,1875,0.038946791003839826,100,100
1876,0.19,0.077,1876,0.032171581769437,100,100
1877,0.19,0.078,1877,0.03515215110178384,100,100
1878,0.19,0.079,1878,0.035924932975871314,100,100
1879,0.19,0.08,1879,0.0571870170015456,100,100
1880,0.19,0.081,1880,0.021693121693121695,100,100
1881,0.19,0.082,1881,0.051389617199790245,100,100
1882,0.19,0.083,1882,0.03879310344827586,100,100
1883,0.19,0.084,1883,0.05241090146750524,100,100
1884,0.19,0.085,1884,0.04759441282979824,100,100
1885,0.19,0.08600000000000001,1885,0.05508919202518363,100,100
1886,0.19,0.08700000000000001,1886,0.05600430802369413,100,100
1887,0.19,0.088,1887,0.04900376952073236,100,100
1888,0.19,0.089,1888,0.04084880636604774,100,100
1889,0.19,0.09,1889,0.040382571732199786,100,100
1890,0.19,0.091,1890,0.04554973821989529,100,100
1891,0.19,0.092,1891,0.043387349712493466,100,100
1892,0.19,0.093,1892,0.038624338624338624,100,100
1893,0.19,0.094,1893,0.04891015417331207,100,100
1894,0.19,0.095,1894,0.04851752021563342,100,100
1895,0.19,0.096,1895,0.038223140495867766,100,100
1896,0.19,0.097,1896,0.04497354497354497,100,100
1897,0.19,0.098,1897,0.05599162742019885,100,100
1898,0.19,0.099,1898,0.03633405639913232,100,100
1899,0.19,0.1,1899,0.04173269941891178,100,100
1900,0.2,0.001,1900,0.0009915716410510659,100,100
1901,0.2,0.002,1901,0.0014756517461878996,100,100
1902,0.2,0.003,1902,0.0010025062656641604,100,100
1903,0.2,0.004,1903,0.005911330049261084,100,100
1904,0.2,0.005,1904,0.0,100,100
1905,0.2,0.006,1905,0.0030991735537190084,100,100
1906,0.2,0.007,1906,0.0025214321734745334,100,100
1907,0.2,0.008,1907,0.0030596634370219276,100,100
1908,0.2,0.009000000000000001,1908,0.001524390243902439,100,100
1909,0.2,0.01,1909,0.004069175991861648,100,100
1910,0.2,0.011,1910,0.005094243504839531,100,100
1911,0.2,0.012,1911,0.0030075187969924814,100,100
1912,0.2,0.013000000000000001,1912,0.0077002053388090345,100,100
1913,0.2,0.014,1913,0.0029411764705882353,100,100
1914,0.2,0.015,1914,0.007425742574257425,100,100
1915,0.2,0.016,1915,0.018509254627313655,100,100
1916,0.2,0.017,1916,0.011675126903553299,100,100
1917,0.2,0.018000000000000002,1917,0.0025303643724696357,100,100
1918,0.2,0.019,1918,0.010813594232749742,100,100
1919,0.2,0.02,1919,0.015263417035942885,100,100
1920,0.2,0.021,1920,0.012147716229348883,100,100
1921,0.2,0.022,1921,0.015384615384615385,100,100
1922,0.2,0.023,1922,0.007186858316221766,100,100
1923,0.2,0.024,1923,0.01693227091633466,100,100
1924,0.2,0.025,1924,0.015233415233415233,100,100
1925,0.2,0.026000000000000002,1925,0.016488845780795344,100,100
1926,0.2,0.027,1926,0.016494845360824743,100,100
1927,0.2,0.028,1927,0.012600806451612902,100,100
1928,0.2,0.029,1928,0.018108651911468814,100,100
1929,0.2,0.03,1929,0.01655795283492223,100,100
1930,0.2,0.031,1930,0.019637462235649546,100,100
1931,0.2,0.032,1931,0.014961389961389961,100,100
1932,0.2,0.033,1932,0.012598425196850394,100,100
1933,0.2,0.034,1933,0.01558572146807441,100,100
1934,0.2,0.035,1934,0.015025906735751295,100,100
1935,0.2,0.036000000000000004,1935,0.012018027040560842,100,100
1936,0.2,0.037,1936,0.01646489104116223,100,100
1937,0.2,0.038,1937,0.01720647773279352,100,100
1938,0.2,0.039,1938,0.021393034825870648,100,100
1939,0.2,0.04,1939,0.02483527622909275,100,100
1940,0.2,0.041,1940,0.022058823529411766,100,100
1941,0.2,0.042,1941,0.03355704697986577,100,100
1942,0.2,0.043000000000000003,1942,0.026821862348178137,100,100
1943,0.2,0.044,1943,0.034906588003933134,100,100
1944,0.2,0.045,1944,0.03216374269005848,100,100
1945,0.2,0.046,1945,0.03163618388531883,100,100
1946,0.2,0.047,1946,0.024963289280469897,100,100
1947,0.2,0.048,1947,0.024214322514167955,100,100
1948,0.2,0.049,1948,0.026646556058320763,100,100
1949,0.2,0.05,1949,0.03040877367896311,100,100
1950,0.2,0.051000000000000004,1950,0.02674066599394551,100,100
1951,0.2,0.052000000000000005,1951,0.01648634724368882,100,100
1952,0.2,0.053,1952,0.036683417085427134,100,100
1953,0.2,0.054,1953,0.03529411764705882,100,100
1954,0.2,0.055,1954,0.02674591381872214,100,100
1955,0.2,0.056,1955,0.03635432667690732,100,100
1956,0.2,0.057,1956,0.0328879753340185,100,100
1957,0.2,0.058,1957,0.03213242453748783,100,100
1958,0.2,0.059000000000000004,1958,0.028738431563565515,100,100
1959,0.2,0.06,1959,0.02456140350877193,100,100
1960,0.2,0.061,1960,0.03227408142999007,100,100
1961,0.2,0.062,1961,0.027452974072191154,100,100
1962,0.2,0.063,1962,0.03227433182047403,100,100
1963,0.2,0.064,1963,0.03861584754262788,100,100
1964,0.2,0.065,1964,0.036288232244686365,100,100
1965,0.2,0.066,1965,0.0235,100,100
1966,0.2,0.067,1966,0.03220936084549572,100,100
1967,0.2,0.068,1967,0.024838549428713365,100,100
1968,0.2,0.069,1968,0.031093279839518557,100,100
1969,0.2,0.07,1969,0.042042042042042045,100,100
1970,0.2,0.07100000000000001,1970,0.04032669729453803,100,100
1971,0.2,0.07200000000000001,1971,0.03003003003003003,100,100
1972,0.2,0.073,1972,0.03712995484194681,100,100
1973,0.2,0.074,1973,0.041458541458541456,100,100
1974,0.2,0.075,1974,0.02178217821782178,100,100
1975,0.2,0.076,1975,0.04276479363500746,100,100
1976,0.2,0.077,1976,0.03649265078560568,100,100
1977,0.2,0.078,1977,0.04060665362035225,100,100
1978,0.2,0.079,1978,0.038308457711442784,100,100
1979,0.2,0.08,1979,0.03668413530252501,100,100
1980,0.2,0.081,1980,0.05138539042821159,100,100
1981,0.2,0.082,1981,0.02089704383282365,100,100
1982,0.2,0.083,1982,0.03507014028056112,100,100
1983,0.2,0.084,1983,0.043718592964824124,100,100
1984,0.2,0.085,1984,0.04853435848149928,100,100
1985,0.2,0.08600000000000001,1985,0.04022121669180493,100,100
1986,0.2,0.08700000000000001,1986,0.02816180235535074,100,100
1987,0.2,0.088,1987,0.030120481927710843,100,100
1988,0.2,0.089,1988,0.05852674066599395,100,100
1989,0.2,0.09,1989,0.04920477137176938,100,100
1990,0.2,0.091,1990,0.033797216699801194,100,100
1991,0.2,0.092,1991,0.06297613001523616,100,100
1992,0.2,0.093,1992,0.05555555555555555,100,100
1993,0.2,0.094,1993,0.0392349190779794,100,100
1994,0.2,0.095,1994,0.038696537678207736,100,100
1995,0.2,0.096,1995,0.06222000995520159,100,100
1996,0.2,0.097,1996,0.06297613001523616,100,100
1997,0.2,0.098,1997,0.05482233502538071,100,100
1998,0.2,0.099,1998,0.05658536585365854,100,100
1999,0.2,0.1,1999,0.0625,100,100
2000,0.21,0.001,2000,0.001447178002894356,100,100
2001,0.21,0.002,2001,0.0,100,100
2002,0.21,0.003,2002,0.0009474182851729038,100,100
2003,0.21,0.004,2003,0.001366742596810934,100,100
2004,0.21,0.005,2004,0.003371868978805395,100,100
2005,0.21,0.006,2005,0.0018596001859600185,100,100
2006,0.21,0.007,2006,0.002840909090909091,100,100
2007,0.21,0.008,2007,0.001893939393939394,100,100
2008,0.21,0.009000000000000001,2008,0.0047984644913627635,100,100
2009,0.21,0.01,2009,0.009929078014184398,100,100
2010,0.21,0.011,2010,0.003355704697986577,100,100
2011,0.21,0.012,2011,0.006202290076335878,100,100
2012,0.21,0.013000000000000001,2012,0.010432190760059613,100,100
2013,0.21,0.014,2013,0.007848568790397045,100,100
2014,0.21,0.015,2014,0.004457652303120356,100,100
2015,0.21,0.016,2015,0.002402691013935608,100,100
2016,0.21,0.017,2016,0.0058823529411764705,100,100
2017,0.21,0.018000000000000002,2017,0.007651841224294596,100,100
2018,0.21,0.019,2018,0.01276595744680851,100,100
2019,0.21,0.02,2019,0.019816336394393428,100,100
2020,0.21,0.021,2020,0.005607476635514018,100,100
2021,0.21,0.022,2021,0.00854295206454675,100,100
2022,0.21,0.023,2022,0.010451306413301662,100,100
2023,0.21,0.024,2023,0.011390602752728999,100,100
2024,0.21,0.025,2024,0.027079303675048357,100,100
2025,0.21,0.026000000000000002,2025,0.01655933762649494,100,100
2026,0.21,0.027,2026,0.009,100,100
2027,0.21,0.028,2027,0.012135922330097087,100,100
2028,0.21,0.029,2028,0.01933050447901933,100,100
2029,0.21,0.03,2029,0.028746465598491987,100,100
2030,0.21,0.031,2030,0.01532567049808429,100,100
2031,0.21,0.032,2031,0.017118402282453638,100,100
2032,0.21,0.033,2032,0.019020446980504042,100,100
2033,0.21,0.034,2033,0.021791767554479417,100,100
2034,0.21,0.035,2034,0.02148528724894909,100,100
2035,0.21,0.036000000000000004,2035,0.02215935879302216,100,100
2036,0.21,0.037,2036,0.01619047619047619,100,100
2037,0.21,0.038,2037,0.020398251578436135,100,100
2038,0.21,0.039,2038,0.035998129967274424,100,100
2039,0.21,0.04,2039,0.013056092843326886,100,100
2040,0.21,0.041,2040,0.027338129496402876,100,100
2041,0.21,0.042,2041,0.011904761904761904,100,100
2042,0.21,0.043000000000000003,2042,0.03387404580152672,100,100
2043,0.21,0.044,2043,0.027996070726915522,100,100
2044,0.21,0.045,2044,0.02315270935960591,100,100
2045,0.21,0.046,2045,0.027039848197343452,100,100
2046,0.21,0.047,2046,0.018518518518518517,100,100
2047,0.21,0.048,2047,0.021616541353383457,100,100
2048,0.21,0.049,2048,0.02221149203283438,100,100
2049,0.21,0.05,2049,0.02883720930232558,100,100
2050,0.21,0.051000000000000004,2050,0.024685382381413358,100,100
2051,0.21,0.052000000000000005,2051,0.04594978683088584,100,100
2052,0.21,0.053,2052,0.03110047846889952,100,100
2053,0.21,0.054,2053,0.02794883941260066,100,100
2054,0.21,0.055,2054,0.029793368572801536,100,100
2055,0.21,0.056,2055,0.039556198745779064,100,100
2056,0.21,0.057,2056,0.02513291445142581,100,100
2057,0.21,0.058,2057,0.02866698518872432,100,100
2058,0.21,0.059000000000000004,2058,0.03206034889203206,100,100
2059,0.21,0.06,2059,0.03433874709976798,100,100
2060,0.21,0.061,2060,0.03131115459882583,100,100
2061,0.21,0.062,2061,0.021665864227250843,100,100
2062,0.21,0.063,2062,0.029116945107398567,100,100
2063,0.21,0.064,2063,0.02988614800759013,100,100
2064,0.21,0.065,2064,0.040746195385370644,100,100
2065,0.21,0.066,2065,0.04080675422138837,100,100
2066,0.21,0.067,2066,0.0390104662226451,100,100
2067,0.21,0.068,2067,0.046824292999536395,100,100
2068,0.21,0.069,2068,0.037160552644116246,100,100
2069,0.21,0.07,2069,0.03132197144173192,100,100
2070,0.21,0.07100000000000001,2070,0.03753609239653513,100,100
2071,0.21,0.07200000000000001,2071,0.05493975903614458,100,100
2072,0.21,0.073,2072,0.04630969609261939,100,100
2073,0.21,0.074,2073,0.04331965344277246,100,100
2074,0.21,0.075,2074,0.024685382381413358,100,100
2075,0.21,0.076,2075,0.04779411764705882,100,100
2076,0.21,0.077,2076,0.02821011673151751,100,100
2077,0.21,0.078,2077,0.030399274047186932,100,100
2078,0.21,0.079,2078,0.04394576905095839,100,100
2079,0.21,0.08,2079,0.034466697717745694,100,100
2080,0.21,0.081,2080,0.04586717630195891,100,100
2081,0.21,0.082,2081,0.05079060852898898,100,100
2082,0.21,0.083,2082,0.0657210401891253,100,100
2083,0.21,0.084,2083,0.06156083373727581,100,100
2084,0.21,0.085,2084,0.034569138276553106,100,100
2085,0.21,0.08600000000000001,2085,0.042796005706134094,100,100
2086,0.21,0.08700000000000001,2086,0.035037878787878785,100,100
2087,0.21,0.088,2087,0.05233380480905234,100,100
2088,0.21,0.089,2088,0.045368620037807186,100,100
2089,0.21,0.09,2089,0.056387225548902194,100,100
2090,0.21,0.091,2090,0.04337111877772302,100,100
2091,0.21,0.092,2091,0.06071929005137786,100,100
2092,0.21,0.093,2092,0.058365758754863814,100,100
2093,0.21,0.094,2093,0.03872549019607843,100,100
2094,0.21,0.095,2094,0.05182785747339195,100,100
2095,0.21,0.096,2095,0.05537757437070938,100,100
2096,0.21,0.097,2096,0.057847321005215745,100,100
2097,0.21,0.098,2097,0.054924242424242424,100,100
2098,0.21,0.099,2098,0.045344910757356485,100,100
2099,0.21,0.1,2099,0.041207474844274075,100,100
2100,0.22,0.001,2100,0.0009216589861751152,100,100
2101,0.22,0.002,2101,0.0004610419548178884,100,100
2102,0.22,0.003,2102,0.0022747952684258415,100,100
2103,0.22,0.004,2103,0.0004510599909788002,100,100
2104,0.22,0.005,2104,0.0,100,100
2105,0.22,0.006,2105,0.004988662131519274,100,100
2106,0.22,0.007,2106,0.004939380332285586,100,100
2107,0.22,0.008,2107,0.0009250693802035153,100,100
2108,0.22,0.009000000000000001,2108,0.01092896174863388,100,100
2109,0.22,0.01,2109,0.005968778696051423,100,100
2110,0.22,0.011,2110,0.004657661853749418,100,100
2111,0.22,0.012,2111,0.00441696113074205,100,100
2112,0.22,0.013000000000000001,2112,0.008788159111933395,100,100
2113,0.22,0.014,2113,0.0063119927862939585,100,100
2114,0.22,0.015,2114,0.0017953321364452424,100,100
2115,0.22,0.016,2115,0.01031390134529148,100,100
2116,0.22,0.017,2116,0.004923903312444047,100,100
2117,0.22,0.018000000000000002,2117,0.002707581227436823,100,100
2118,0.22,0.019,2118,0.007727272727272728,100,100
2119,0.22,0.02,2119,0.01576263328697265,100,100
2120,0.22,0.021,2120,0.010596026490066225,100,100
2121,0.22,0.022,2121,0.007884972170686457,100,100
2122,0.22,0.023,2122,0.009672961768770152,100,100
2123,0.22,0.024,2123,0.012275317843051293,100,100
2124,0.22,0.025,2124,0.02058554437328454,100,100
2125,0.22,0.026000000000000002,2125,0.009233610341643583,100,100
2126,0.22,0.027,2126,0.019444444444444445,100,100
2127,0.22,0.028,2127,0.01332741003998223,100,100
2128,0.22,0.029,2128,0.008100810081008101,100,100
2129,0.22,0.03,2129,0.014001806684733513,100,100
2130,0.22,0.031,2130,0.013992537313432836,100,100
2131,0.22,0.032,2131,0.016810540663334848,100,100
2132,0.22,0.033,2132,0.02674800563115908,100,100
2133,0.22,0.034,2133,0.019247985675917637,100,100
2134,0.22,0.035,2134,0.01858736059479554,100,100
2135,0.22,0.036000000000000004,2135,0.016589861751152075,100,100
2136,0.22,0.037,2136,0.023318385650224215,100,100
2137,0.22,0.038,2137,0.022497704315886134,100,100
2138,0.22,0.039,2138,0.027293064876957495,100,100
2139,0.22,0.04,2139,0.034482758620689655,100,100
2140,0.22,0.041,2140,0.025892857142857145,100,100
2141,0.22,0.042,2141,0.042149143121815655,100,100
2142,0.22,0.043000000000000003,2142,0.020861678004535148,100,100
2143,0.22,0.044,2143,0.014541929229277752,100,100
2144,0.22,0.045,2144,0.04253308128544423,100,100
2145,0.22,0.046,2145,0.019864559819413093,100,100
2146,0.22,0.047,2146,0.02297794117647059,100,100
2147,0.22,0.048,2147,0.024909420289855072,100,100
2148,0.22,0.049,2148,0.0336832895888014,100,100
2149,0.22,0.05,2149,0.016988062442607896,100,100
2150,0.22,0.051000000000000004,2150,0.033288349077822764,100,100
2151,0.22,0.052000000000000005,2151,0.035208047553726564,100,100
2152,0.22,0.053,2152,0.028985507246376812,100,100
